1.0	0.005481507
1.0	0.00083626003
1.0	0.3816571
0.0	0.19950862
0.0	8.9302914e-05
0.0	0.6064361
1.0	2.0742636e-05
0.0	1.8373812e-05
0.0	0.0010265029
1.0	0.85912216
0.0	0.004497201
0.0	0.98726594
0.0	0.06499937
0.0	0.00023547211
0.0	0.008596125
0.0	3.237916e-05
0.0	0.00022538906
0.0	2.487062e-08
0.0	7.089736e-06
0.0	0.0066951276
1.0	0.08979067
0.0	0.0018506038
0.0	9.412102e-08
0.0	6.988653e-08
0.0	1.6111755e-06
0.0	1.0127716e-09
0.0	3.372365e-07
0.0	0.9934121
1.0	0.8865017
1.0	0.92628473
0.0	3.7209635e-10
0.0	5.6004403e-11
0.0	0.0061317426
0.0	0.00019783003
0.0	0.006795735
0.0	1.0532677e-05
1.0	6.7290133e-09
0.0	7.025471e-09
0.0	0.99113387
0.0	1.4505304e-05
0.0	0.56991684
0.0	0.012980353
1.0	0.053469922
0.0	1.9722677e-07
0.0	3.7536005e-08
0.0	2.7868874e-11
1.0	0.99734586
1.0	3.863661e-09
1.0	0.96128297
0.0	0.002579688
0.0	0.048900917
0.0	0.013424213
0.0	0.07949668
1.0	0.00019784324
0.0	2.7600934e-06
0.0	0.00012892975
0.0	0.000826493
0.0	0.0007045208
0.0	0.0007145502
0.0	8.804913e-08
0.0	7.298523e-06
0.0	2.9440673e-07
1.0	0.003803121
0.0	0.0003169372
0.0	7.1580806e-05
0.0	0.99319154
0.0	0.14452688
0.0	1.7129918e-06
1.0	1.7303436e-09
0.0	0.0008964105
1.0	0.9977799
1.0	0.00069572823
0.0	0.0005544635
1.0	0.99135804
0.0	1.5479372e-09
0.0	4.3833512e-07
0.0	2.2419003e-06
0.0	4.65132e-08
1.0	0.9988355
0.0	1.5917408e-08
0.0	1.1962733e-06
1.0	0.8697753
0.0	6.965741e-05
1.0	0.9975218
0.0	1.7852626e-05
0.0	1.0383982e-06
0.0	0.00010455813
0.0	0.016684595
0.0	1.6613816e-07
0.0	1.4181461e-05
1.0	0.033381414
0.0	1.2078006e-07
0.0	4.661235e-05
1.0	2.3229346e-10
0.0	5.1986757e-05
0.0	4.6173156e-08
0.0	0.0063268356
1.0	1.5276057e-05
0.0	0.00017146341
0.0	5.1341452e-05
1.0	0.70328915
0.0	0.99546295
1.0	0.0073505635
1.0	0.0040147062
0.0	2.0218165e-08
0.0	0.9706966
0.0	1.6685151e-05
0.0	1.6211229e-06
0.0	1.0024928e-10
0.0	0.8956277
0.0	0.00084314105
0.0	0.00016056694
1.0	0.0013562745
0.0	0.002694811
0.0	4.8970476e-05
0.0	1.4311097e-07
0.0	0.010287378
0.0	1.3710383e-06
0.0	0.9599785
0.0	5.404669e-08
