0.0	0.0020367245
0.0	2.4550444e-13
0.0	0.00027635068
1.0	0.08937843
0.0	4.5561836e-11
0.0	0.124530815
1.0	0.028648874
0.0	3.6343702e-06
0.0	2.5772813e-08
0.0	0.10195534
1.0	0.9999374
0.0	0.0014784117
0.0	1.6186996e-05
1.0	0.0106418915
0.0	2.1000113e-05
0.0	0.0070997416
0.0	5.3146806e-07
0.0	2.2064485e-06
0.0	6.0827546e-08
0.0	0.0015885268
1.0	0.6904904
0.0	5.4898237e-06
0.0	0.78508705
0.0	0.040990442
0.0	2.9364394e-08
0.0	0.4678174
1.0	0.0015999158
0.0	0.0006390979
1.0	0.0006788976
1.0	1.3660725e-10
0.0	0.00048495148
0.0	7.0101732e-06
0.0	0.0051410696
1.0	0.99643266
1.0	0.7634524
0.0	0.00027005322
0.0	7.778929e-07
0.0	0.0062375544
0.0	0.0079208445
1.0	0.9998485
0.0	8.5205655e-05
0.0	4.1984404e-07
0.0	0.00024720532
0.0	0.0027513586
0.0	1.513229e-11
0.0	0.00086785696
0.0	6.516049e-10
0.0	1.5820423e-09
0.0	2.9224342e-10
0.0	1.22496685e-05
0.0	0.0006337457
0.0	9.6570555e-05
0.0	4.03363e-05
1.0	6.76362e-11
0.0	0.0020252666
0.0	0.09748108
0.0	0.0001577631
0.0	0.0001952254
0.0	7.937286e-05
0.0	0.0004554379
0.0	0.15815516
0.0	0.25568488
0.0	0.99984896
0.0	2.7085574e-07
0.0	0.9511837
0.0	0.08774315
1.0	0.020294016
0.0	2.0452208e-11
0.0	0.00034961884
0.0	0.00042974032
0.0	8.51419e-05
0.0	0.8873087
0.0	0.98737025
0.0	0.012372524
0.0	1.7076469e-11
0.0	0.044320803
0.0	0.2313026
1.0	0.9982955
0.0	2.402714e-10
0.0	7.432904e-06
0.0	6.1009956e-05
0.0	0.004232958
0.0	4.9648087e-08
0.0	0.00013960013
0.0	0.982239
0.0	6.236485e-13
1.0	0.0023622822
1.0	0.089386225
0.0	0.00065434974
0.0	5.674318e-06
0.0	0.99807644
0.0	2.4191156e-11
0.0	3.2305322e-06
0.0	0.044624574
0.0	2.0488862e-06
0.0	2.9375823e-08
0.0	7.483995e-06
0.0	0.00061966444
0.0	1.6272166e-09
0.0	0.005657601
0.0	8.0004265e-06
1.0	0.005458783
1.0	5.7206355e-05
0.0	2.1643644e-12
0.0	7.0873834e-06
1.0	0.8714038
0.0	1.6106922e-05
1.0	9.317236e-06
0.0	0.0010579842
0.0	1.1884672e-08
1.0	8.729394e-07
0.0	0.00022734403
1.0	3.9748138e-05
0.0	3.7348697e-11
1.0	0.99954826
1.0	0.004841489
0.0	3.2455864e-05
1.0	3.2962114e-07
0.0	0.00011833462
1.0	0.9938053
0.0	6.7196993e-06
1.0	0.004755329
0.0	8.2909867e-07
0.0	1.1289196e-05
0.0	0.0018995238
0.0	0.0009805794
0.0	0.08351821
0.0	0.0075115305
1.0	0.64954215
0.0	0.00094750844
0.0	5.049075e-06
0.0	0.9695832
0.0	0.00964742
0.0	0.9457658
1.0	0.18615349
0.0	0.006446945
0.0	0.019841824
0.0	0.034204803
0.0	0.009254481
0.0	1.1373421e-06
0.0	3.4649754e-09
0.0	1.475449e-10
0.0	1.06737806e-10
0.0	0.002755407
1.0	0.019633947
0.0	1.7760589e-05
